bootstrap_iteration,bootstrap_uplift
2369,-1.497483669640362
2370,-0.11429439101003978
2371,-1.303497673924413
2372,-1.2690024788433658
2373,1.2048355770723165
2374,-1.2796636790625295
2375,-1.803238767763316
2376,-2.330110262543646
2377,-0.6347646388164011
2378,-1.4933036050911255
2379,-0.3093849789985657
2380,-1.9117459971997046
2381,-2.4588632315668275
2382,-1.9117459971997046
2383,-1.158450258609045
2384,-0.06747157562623567
2385,-0.8885630364086735
2386,-1.491740417565835
2387,-0.6360288656558715
2388,-1.6041419862708277
2389,-1.2486687971026795
2390,-1.341165853947435
2391,-1.47605501528288
2392,-0.13041584746321444
2393,-1.419418951413051
2394,-0.9509037766720433
2395,0.6210798180950243
2396,-2.01135116389711
2397,-0.2598684576948714
2398,-0.8448683455704403
2399,-2.6464785099077965
2400,-0.06750237939236446
2401,-2.5887943396647466
2402,-0.7243534553156697
2403,-2.9331670304542152
2404,-1.0464265757891122
2405,-1.4401303661650136
2406,-0.5964773531974978
2407,-1.0084367038619602
2408,-1.6327783257891797
2409,-1.4545794629892244
2410,-0.3336353015422146
2411,-1.889081856989213
2412,-0.8839223902472856
2413,-0.1888260061437047
2414,-1.0567726915313627
2415,-1.46706240716776
2416,-1.2326211528268607
2417,-1.1276794973957385
2418,0.20627614330801083
2419,-0.6056944498717437
2420,-1.8573478660601532
2421,-1.8356219244921719
2422,-2.629447471857392
2423,-1.6728340560896429
2424,-2.765487489196373
2425,-1.2303716624613847
2426,-0.998050602107522
2427,-0.11964960868414995
2428,-0.5117393397606043
2429,-1.0556793625097964
2430,-1.5204980988079633
2431,-0.9161384924593976
2432,-1.6256417345415795
2433,-0.5474538617764205
2434,-1.9898146843394253
2435,0.4331874975433519
2436,-1.652492633581914
2437,-1.8532340580073394
2438,-1.0147372331565585
2439,-0.43230593398356265
2440,-2.0221423105263376
2441,-2.831428983713699
2442,-1.4627020995071656
2443,-2.1509737035986727
2444,-1.1997749187656261
2445,-0.05002146935956076
2446,-0.07316640408049836
2447,-0.4388402154078385
2448,-2.0048034940862713
2449,-0.858221964981358
2450,-2.7574471313555984
2451,-2.4290664315779864
2452,-1.6323430292113812
2453,-1.8102474322962328
2454,1.456899445877608
2455,-1.5769353009998603
2456,-0.678143120221642
2457,-1.7471556276515747
2458,-2.8452283225313133
2459,0.47108669631692973
2460,-2.9600876017537288
2461,-1.1716492183285516
2462,-3.0488636459735097
2463,-1.3291303526181024
2464,-1.6721826297720983
2465,0.0427035833005639
2466,-2.5881852829793113
2467,-2.026524885026013
2468,-2.3436281655399616
2469,-1.4762177752787604
2470,0.8227908372640942
2471,-1.5850331633724961
2472,-1.1152373760711742
2473,-1.4965229838150698
2474,-1.9089807572278326
2475,-1.530007641784625
2476,-0.9916539414472683
2477,-1.6332814754462976
2478,-1.7212378860444486
2479,-1.2437307718705188
2480,-1.3961757971424538
2481,-2.6709372592517835
2482,-0.843112195964975
2483,-2.0902902191309045
2484,0.6409658337532605
2485,-3.3391752568021666
2486,-1.9597419738500037
2487,-0.45019728825740885
2488,-1.6787770973422635
2489,-2.9057472679725005
2490,-0.26637841288479297
2491,0.8440971567992694
2492,-0.10254044743360174
2493,-1.51386376626073
2494,-2.006041158317531
2495,-0.8088516272756934
2496,-2.300344618295298
2497,-1.3810455743847447
2498,-0.5064314509066323
2499,-0.29451857586433383
2500,-1.5617263969214
2501,-2.8248898115270737
2502,-2.8579432874774007
2503,-1.2125698201087183
2504,0.9634587074044713
2505,0.2339877280641595
2506,-0.17669433673933047
2507,-1.5517298633225052
2508,-1.1169671688390326
2509,-2.444412019240528
2510,-0.36878095746538375
2511,-2.2980288479650093
2512,-1.0188459724888792
2513,-1.1664702384665626
2514,-0.6766043545528422
2515,-1.3169180774477247
2516,-1.461656433596583
2517,-1.310827478700627
2518,-0.3903961846721645
2519,-0.11338666780391679
2520,-2.7191164635831018
2521,-1.5653723657482788
2522,-1.7155371597986473
2523,0.4022417516812024
2524,-1.9879848243041027
2525,-0.72827397303736
2526,-1.0248899619825291
2527,0.20991659845306182
2528,-3.0349386724104113
2529,-0.21703309299306175
2530,-0.679001284902241
2531,0.29085569435224895
2532,-1.979817799620715
2533,-0.30468882103066613
2534,-1.2809945490426502
2535,-2.0375941912780093
2536,0.5770814246966075
2537,-1.5249977770020111
2538,-2.9422493950637665
2539,-0.17244763354139286
2540,-2.746292969388687
2541,-1.8051785632523145
2542,-0.5860060620715045
2543,-2.0817376580028126
2544,-0.22439879835306348
2545,1.5808940483195484
2546,-2.8554233858069966
2547,-1.633695580200126
2548,-0.24746200284334127
2549,-0.9289901026582316
2550,-1.2347642590697159
2551,0.39729505173567126
2552,0.4143090787151603
2553,-1.0688684098668813
2554,-1.910460630318767
2555,-2.458641918363982
2556,0.14208315147588244
2557,0.6117447544238555
2558,-1.6602684005977002
2559,-1.8151764009600484
2560,-1.952193289363347
2561,-2.0031716016383405
2562,-1.5374558559754656
2563,-0.7691781181089745
2564,-1.9423079127387082
2565,0.09952020278221264
2566,-1.697369488912821
2567,-0.8877504831975778
2568,-1.6057672852395246
2569,-1.2299312139981875
2570,-2.3070241403736187
2571,-1.2131138851686951
2572,-1.6167514533478426
2573,-1.5737182725397691
2574,-1.2828779340846463
2575,-1.0843221384523423
2576,-2.677559549409633
2577,0.26932788315346085
2578,-3.0275897344995926
2579,-2.36975508739112
2580,-1.4142977010188864
2581,-0.5879053443728904
2582,-3.3231413786445416
2583,-0.581340725042141
2584,-1.1446027371651049
2585,-0.34047105834994285
2586,-0.6159533719899765
2587,-2.41677472377989
2588,-0.7956259069977064
2589,-1.9551549484364816
2590,-1.8726029937314672
2591,0.2731803231818978
2592,-1.505833166730455
2593,-2.035390616205754
2594,-1.7609102566521966
2595,-0.740103174002258
2596,-2.2240454932457143
2597,-0.40167534663505267
2598,-2.0157076592720635
2599,-2.0753702915001306
2600,-1.4131211859940294
2601,-2.205212268057783
2602,-1.9644366570183691
2603,-2.5043654873522887
2604,-1.8946057588305323
2605,-0.23496409534321389
2606,-0.7801512191462701
2607,-3.009097373919182
2608,-2.540991271645735
2609,-2.304575413689096
2610,-0.5418930406299675
2611,-2.043206491546871
2612,-2.018755374552714
2613,-0.7442383921178555
2614,-1.9169543098216428
2615,-0.81243533262272
2616,0.8135577292103178
2617,-2.0911663250280252
2618,-0.5524418102106218
2619,-1.2402564829424854
2620,-1.6751480012335513
2621,-2.231865349731817
2622,-1.657252561642768
2623,-1.0516719553909137
2624,-1.7227272483934672
2625,-0.28172259881397366
2626,-2.272187530206899
2627,-2.3159186814349053
2628,-0.49770175636858155
2629,-0.26585263263129144
2630,-1.3814051489262458
2631,0.5529776176905499
2632,-2.2591183940262205
2633,-0.952335384740036
2634,-0.2226667514478684
2635,-2.0840892521351466
2636,-1.6402485126361914
2637,-1.8611699944014526
2638,-0.31313932453956045
2639,-4.221978719902255
2640,-1.541939836799305
2641,-0.28679598137156437
2642,-2.667213846846041
2643,-2.788673593348481
2644,-0.8210891919118443
2645,-1.8669191935816312
2646,-1.5082147180497476
2647,0.4920043038355965
2648,-0.7055732837983455
2649,-1.9500982935546807
2650,-1.6846253804286615
2651,0.23569543982190996
2652,-1.264022364744011
2653,0.9594776899799078
2654,-1.0465701286487372
2655,-0.20049798818168293
2656,0.29981213410743285
2657,-1.8234771188772556
2658,0.28411643740488257
2659,-3.080154977415639
2660,-1.6304800301264484
2661,-2.6664280658855763
2662,-1.8163877341590318
2663,-0.9225153393232859
2664,-2.162321674550616
2665,-0.6170121431055341
2666,-2.0110751247049734
2667,-1.1670807104029215
2668,0.3754539014618621
2669,-3.5712676243942565
2670,0.49357442205928703
2671,-0.7058724255557517
2672,-1.6193451925361968
2673,-2.456020491545216
2674,-1.8885615235023145
2675,0.26775826253115653
2676,-1.7130699769867455
2677,-1.8776862964510952
2678,-1.093995547949418
2679,-1.5243802035516176
2680,-2.345391001068746
2681,-1.581080550802558
2682,0.21113115404652094
2683,-2.0301095457132448
2684,-2.385417544240055
2685,-0.7748945854379322
2686,-0.20774515017186837
2687,-1.6725511263946713
2688,-0.7992228971245087
2689,-2.3530965451708497
2690,-1.4819380698309956
2691,-1.1883840563790862
2692,-1.5814701295856426
2693,-1.89655879098456
2694,-1.8822815586342558
2695,-1.4048657789665278
2696,-3.077075987871661
2697,0.7485613571305882
2698,-0.520930031994809
2699,-0.004002832570817885
2700,-0.7300961410107877
2701,-2.928847875845639
2702,-1.0232845318280033
2703,-0.7209097174215505
2704,-0.9296000080949982
2705,-2.6543287973829957
2706,-1.8257969146806714
2707,0.6582290143400535
2708,-1.5062154633645284
2709,-1.6675663306459758
2710,0.7934542440854201
2711,-1.7936741709308919
2712,-0.8002449094747873
2713,-2.2458330718156674
2714,-2.630675954301675
2715,-1.7555406399724638
2716,-1.7298020836764576
2717,-1.338782411508824
2718,-1.2289179784708706
2719,-0.6427743507329128
2720,-0.07326980715190087
2721,-1.0795610425240054
2722,-2.969506568851448
2723,-0.24736491062602303
2724,-0.5068173716562345
2725,-1.3067070084460104
2726,1.4566008251336482
2727,-0.6273048569667038
2728,-1.1196779558118588
2729,-1.7314359048641808
2730,-2.3063792203686404
2731,-0.7164390157067861
2732,-1.7674165171435359
2733,-1.2561984354330247
2734,-1.3285434298574583
2735,-0.9554186921496886
2736,-0.7062855373856055
2737,-2.6676095129008512
2738,-1.7076192636061114
2739,-2.913459199365138
2740,-0.22291723518141027
2741,-1.1298468113442595
2742,-1.150336025471024
2743,-2.0121611677193263
2744,-1.856349985465205
2745,-0.10227005356251402
2746,-2.819420431103199
2747,-0.2803918694169982
2748,-1.4142797997340315
2749,-2.1247361115052215
2750,-1.388566439857631
2751,-2.0945482347301825
2752,-0.419273029931724
2753,-1.37922260385158
2754,-0.49383017021625364
2755,-2.4919384299915617
2756,-0.7451569264392462
2757,-1.698221592535943
2758,-2.045030270507331
2759,-1.3256899479992283
2760,-1.633297606514759
2761,-1.4720207008129913
2762,-2.1684075015781494
2763,-0.6450244777560896
2764,-1.403659028039908
2765,-1.6057426137373794
2766,-0.020664302504556177
2767,-1.162744768776304
2768,-0.8502182015917524
2769,-0.7478525934701823
2770,-1.2234754051503676
2771,-2.485835366109624
2772,-0.36824768726837553
2773,-1.4876291368941514
2774,-1.7375799370410012
2775,-0.8170318986823459
2776,-0.8250844585658468
2777,0.5361368827031657
2778,0.001421728633039707
2779,-1.606161665304948
2780,-1.4299800558882803
2781,0.14267833112909742
2782,-0.7206944148041118
2783,-1.0067684490248754
2784,-0.1430583894094757
2785,-1.1943631370892334
2786,-1.097864591097433
2787,-0.9924716157448342
2788,0.9020829634052053
2789,-0.42651475768705455
2790,-2.218073765096571
2791,-1.9838906721588556
2792,-0.7743253660145489
2793,-2.0325453273619125
2794,-1.5943622470657286
2795,-0.2998541947667956
2796,-1.226948127045867
2797,0.08428438075685647
2798,-2.440206303678533
2799,0.6557156641336502
2800,0.1980893455686219
2801,-1.6369008092556383
2802,-2.069081044781069
2803,-1.6110131478041447
2804,0.22353483170177071
2805,-2.947462482646743
2806,0.1705145830040769
2807,-0.3730229722922139
2808,-2.723938696587662
2809,-0.9119651461861836
2810,-2.017309943328688
2811,-0.2902709354440531
2812,1.2440976448840873
2813,-0.7591986869443149
2814,-1.319732048226093
2815,-2.017890873953736
2816,-2.9293168711580098
2817,-0.6161455754417507
2818,-2.756688159589292
2819,-0.45008459998162265
2820,-0.2297803697489859
2821,-2.513969643783354
2822,-2.183503545889561
2823,-1.5295601909365386
2824,-1.6958180905403524
2825,-1.6697676513161348
2826,-1.47160331774052
2827,-1.9770742972055149
2828,0.18677405975300782
2829,-1.5104738652530685
2830,-3.304271534716541
2831,-1.2921963548815933
2832,-2.842325461560612
2833,0.42327069642090653
2834,-2.35666950961067
2835,-1.452656772962907
2836,-1.9053386662075587
2837,-0.9136153514415379
2838,0.5413454926634755
2839,-1.5514776061136755
2840,-1.1336734917742288
2841,-0.2245503495962265
2842,-2.721756134390915
2843,1.2360765132467744
2844,-1.3274377887294213
2845,-2.5344785464222244
2846,-0.49233896988753806
2847,-3.537388775030513
2848,-1.0299192442235034
2849,-1.0886318924405454
2850,-1.7060151171626032
2851,0.9264940665721213
2852,-1.2442713584461267
2853,-2.2682576097357585
2854,-1.5487630581911767
2855,-1.4583243220327806
2856,-1.6197932636849526
2857,-0.009646533698303185
2858,0.41812694891258273
2859,-0.7342108864736488
2860,-1.7246148879206205
2861,-2.5012762496700978
2862,-0.4568445997028552
2863,-2.4393727087940427
2864,-1.779001712808153
2865,-0.5045883072671254
2866,-2.249260809567403
2867,-3.2472512010485213
2868,-2.507753925213009
2869,-0.5117653267511278
2870,-1.828112921275276
2871,1.2576086967080342
2872,-1.1303753290159433
2873,0.5505179366864401
2874,-1.9279541500885535
2875,-1.445078886107427
2876,1.136180065044913
2877,-3.8463039116342292
2878,0.5535487526170355
2879,-2.503384822988083
2880,-1.5855959642470583
2881,-3.4443036769266757
2882,-0.48247575237791135
2883,-1.341612662108516
2884,0.4271237557294894
2885,1.521103007803011
2886,-0.5573564647219993
2887,-0.8604925812867568
2888,-1.6796653424118049
2889,-0.6478866262550513
2890,-2.5438662240801393
2891,-0.9316578486356997
2892,-1.3625880018999357
2893,-0.8738983735086031
2894,-2.4202496554530164
2895,-2.4455207088723703
2896,-2.229381013887032
2897,-2.9108398756343017
2898,-0.9831859054923491
2899,-2.761786712427798
2900,-1.643717046207065
2901,-1.5711917065305632
2902,-1.1416502979347283
2903,-2.21020072865343
2904,0.24687082132395943
2905,-2.2599465607620886
2906,-2.3171147276110227
2907,-1.7240611242890374
2908,-1.3780858032020231
2909,-1.8616382669055214
2910,-2.0205777372744604
2911,-0.8361640185216404
2912,-2.018225843169993
2913,-3.3202179777830207
2914,-1.4160828422990737
2915,-3.8995481221659754
2916,-0.13123329324475755
2917,-0.473967070749575
2918,-0.8594783571579879
2919,-1.3222160274987649
2920,-0.5897160392506523
2921,-1.7640211998527746
2922,-0.9839641309815165
2923,-2.2115601361987953
2924,-2.0901190535948437
2925,0.06674727117550966
2926,-1.639856475548247
2927,-1.7698208696981312
2928,-0.8208269768433412
2929,0.152305287070762
2930,-0.09651665147684556
2931,-0.8504590435236357
2932,-1.7298803445928304
2933,-0.845410288387593
2934,-2.2990959349391735
2935,-1.0410604834205084
2936,-0.9211195182002925
2937,0.7304275360360667
2938,-1.9776971161578862
2939,0.1122662220265213
2940,-1.0150601250226683
2941,0.10782531665951144
2942,-1.0671794579178255
2943,-1.593513200668362
2944,-1.1046648560364045
2945,-0.9506784328771445
2946,-0.5751512717235122
2947,-0.7611414892014883
2948,-1.8635541237158735
2949,0.8938303732225631
2950,-0.7071032935556254
2951,-1.8593279000318799
2952,-1.7532160242511055
2953,-1.0351894509361443
2954,-2.0002659995709675
2955,-1.8461808807275806
2956,-1.8991709108349477
2957,-2.8615567889307676
2958,-1.0555959730746471
2959,-0.15994979712395826
2960,0.08403753314964127
2961,-0.44405132980166895
2962,-0.6464439123614614
2963,1.4412932815051525
2964,-1.1991614081403426
2965,-0.8046851450425617
2966,-0.42607131942797877
2967,-0.6006248191396434
2968,-1.405641027222308
2969,-1.2760874591265177
2970,-1.2428798911173689
2971,-0.9102090448823938
2972,-0.7634195978047722
2973,-2.0277645406941627
2974,-2.2491033043360305
2975,0.32243893069824925
2976,-3.024449164197871
2977,-2.6161147388998276
2978,-0.40478158679878096
2979,-1.5114696836440025
2980,-1.758878701737078
2981,-1.3728232236075035
2982,-2.5648330053288517
2983,-0.6914126962741668
2984,-3.583701326094441
2985,-3.567778611624327
2986,0.18561604262952902
2987,-2.9308495208894625
2988,-0.5688830330717235
2989,-1.250170332903653
2990,-0.1540671186814965
2991,-2.5395748407609977
2992,-1.6215821392842142
2993,-1.3340402739620651
2994,-1.6453328013519941
2995,-1.072023489601157
2996,-1.6811746664309235
2997,-1.154018495239844
2998,-1.3822636931830279
2999,-0.5712941650999783
3000,-0.5188291929040195
3001,-1.7495845603479114
3002,-1.3745179173387445
3003,-2.289815221697836
3004,-1.0264815538125305
3005,-1.0196750785593365
3006,-2.4236315090577008
3007,-0.8733817361567232
3008,-1.8269794605657974
3009,-0.8191323356711908
3010,-2.0449858290411975
3011,-1.6792428269794792
3012,0.3921448982292146
3013,-1.3220075760213825
3014,-1.1316988146556148
3015,-1.70199933710816
3016,-2.6639620342963575
3017,-2.4307746586482226
3018,-1.0161085940859476
3019,-2.0407607354130652
3020,-2.831059830264058
3021,-2.694052006193225
3022,-0.9814017597921556
3023,0.6584800253809723
3024,-1.0339122012196298
3025,0.32841778863130494
3026,-1.9941955297532035
3027,-2.6754423416724604
3028,-1.728741665082546
3029,-0.9323542265718
3030,0.7356784509214306
3031,-0.009811508701294925
3032,-2.6276932263777386
3033,-2.5507659683178217
3034,-3.50161764547128
3035,-1.7477379337412633
3036,-3.562514520050693
3037,-1.687478147313962
3038,-0.366518504560238
3039,-2.3389482936860655
3040,-2.420927018751239
3041,-1.4602913771983064
3042,-2.8569881681904543
3043,-1.4658098631339842
3044,-1.6483583466071567
3045,-1.498887766586801
3046,-0.33857204841768423
3047,-1.5158226803353378
3048,-2.4297148560478745
3049,-0.8678093488444694
3050,-0.21301298679038908
3051,-2.0802812061556097
3052,0.25379493529419284
3053,-0.4858275139411658
3054,-1.2485866765289642
3055,-1.5324546288441563
3056,0.32136824196874636
3057,-1.515860365410953
3058,-2.8184329560852834
3059,-2.273712550475411
3060,0.06071708612489229
3061,-1.3927987187927588
3062,-1.1521178894052477
3063,-1.1562664001348855
3064,-3.0319249869523746
3065,-2.025890084422157
3066,-0.948388604520513
3067,-0.49359661595365706
3068,-3.6799194579638823
3069,-0.35654220419124655
3070,-1.3149960722847698
3071,-1.3312625140744954
3072,-1.3618872437687006
3073,-1.1417744692077325
3074,0.23328622380825773
3075,-1.3111176946788408
3076,-1.3815353859911792
3077,0.29265879335786305
3078,-1.7158223091967135
3079,-1.2215969819423573
3080,-1.2112416822041256
3081,-0.5714123181201065
3082,-1.588241208672063
3083,-2.4342458481901046
3084,-1.532115171460771
3085,-1.7293291290859998
3086,-0.6134631238737559
3087,-2.0275574931412907
3088,-0.9777960108502409
3089,-1.66950403515485
3090,-1.5333116536526799
3091,-0.29279537198009625
3092,-0.2746728506558325
3093,-3.4628168021791907
3094,-0.40831764840153356
3095,-1.7545712740637167
3096,-3.7988436741682943
3097,-0.7912320355935648
3098,-0.8852749097032242
3099,-0.8479947928325243
3100,-0.06750067838653358
3101,-2.9261450590986526
3102,0.8343520843645248
3103,-0.7404970390373701
3104,-0.20009737833238428
3105,-0.7775778052107067
3106,-1.1951648094696903
3107,-1.3527152685366837
3108,-0.6914855156595962
3109,-2.3703634986788424
3110,-3.6313027082905145
3111,-0.8014408428102723
3112,-0.7656255847140192
3113,0.7258884209749645
3114,-1.1195233001587968
3115,-0.8336865540915781
3116,-0.9820720034406584
3117,-1.7628963373363973
3118,-2.0519899525785172
3119,-1.4926187780228706
3120,-2.3694777420035287
3121,-1.6057821774286927
3122,-1.942768560258662
3123,-1.4424013703780882
3124,-1.2059364933184398
3125,-1.1183331348790033
3126,-2.001323993269754
3127,-0.29303615476615774
3128,-1.8562789094242356
3129,-0.8084650877121855
3130,-1.0892403536585489
3131,-2.8161708960244853
3132,-2.0159330903990007
3133,-1.1382572970265061
3134,0.08946921422582954
3135,-2.1255645567911072
3136,-0.526633584795597
3137,-2.1801842358006462
3138,-0.44353423793600016
3139,-1.4886212917198365
3140,-1.9084384663899945
3141,-3.550976356000769
3142,-2.374529130226045
3143,-0.7690549733885473
3144,0.513455466853802
3145,-1.6271639464986534
3146,-2.0181902657736797
3147,0.5369016536365534
3148,-0.7958686276826669
3149,-1.7177258208862245
3150,0.16284518105635154
3151,-2.0699897010898956
3152,0.10593353307406957
3153,-0.8973433428510353
3154,-2.3797250218414034
3155,-1.3723183349987103
3156,-1.8521436291467483
3157,-0.6964770553794556
3158,-1.2971088300562539
3159,-0.6290744095489289
3160,-0.6825484449371793
3161,-1.032787507425636
3162,-3.5778302354109734
3163,-0.18907652952984988
3164,-3.4579350524056967
3165,-2.6705025416428634
3166,-1.231009290937346
3167,-0.5799686122010791
3168,-1.4028143581424435
3169,-1.143453580394478
3170,-2.9011536625867693
3171,-2.433958525995428
3172,-1.5733525567530562
3173,-1.1545214467652578
3174,-0.7597265021053867
3175,-0.5024194867805878
3176,0.287641929731002
3177,-1.033743331103221
3178,-2.0623919657076044
3179,-1.9134388489404734
3180,-2.0133013617559676
3181,-1.9671768154371834
3182,0.2738481671367045
3183,-2.495298631161605
3184,-1.0139013175162328
3185,-0.25700857557478535
3186,0.13701390038316838
3187,-1.4883708792576305
3188,0.2760768785496111
3189,-1.1900435809555712
3190,-1.6185393135482748
3191,-0.7988403713240715
3192,-0.4056332369606816
3193,-2.0659663295132638
3194,-1.2927456662614418
3195,-2.3752181668214223
3196,-1.7904274039916728
3197,-1.2549813440868633
3198,-1.7603228265050417
3199,-1.1877690359576698
3200,-0.48496615680725924
3201,-0.45752281662534267
3202,-2.2887564734605714
3203,-0.8655110339499447
3204,-1.6988658582866678
3205,-0.8845161770835244
3206,-2.0512103870366434
3207,-1.1983933658369619
3208,-0.9026502524446975
3209,-1.8666733680425458
3210,-1.7135438633865345
3211,-1.7095383512323634
3212,-2.3489308626740715
3213,-1.7612439059285896
3214,-1.0202840031348162
3215,-1.0835113473713238
3216,-1.060531284862412
3217,-1.5899026490997357
3218,-0.7410886948084761
3219,-0.9391835653988887
3220,-2.79400282898409
3221,-1.5581467491625236
3222,-1.5389008359961647
3223,-2.0181992384802934
3224,-0.4105654080767283
3225,-2.4998888689018646
3226,-0.6405534669760999
3227,1.5029789289267517
3228,-0.6072742611124976
3229,-2.043531451332269
3230,-0.05009098246479128
3231,-0.619077089392678
3232,-0.6713312697330795
3233,-0.2988477465904464
3234,-1.1863878105294068
3235,-1.554648316044465
3236,-1.823202380403873
3237,0.46676927658173734
3238,-1.845669068383191
3239,-2.4833746409734787
3240,-1.8258273130588694
3241,-0.595200872100164
3242,0.3624862119282055
3243,-0.3052812042657709
3244,-1.1936767964613861
3245,-2.73735715188638
3246,0.14592151658707
3247,-0.2116502506067037
3248,-2.1328421818054055
3249,1.1880694577228321
3250,-0.44311465615530216
3251,0.5418356927570438
3252,0.9605520175348621
3253,-1.1044854624682778
3254,-0.5673092977443248
3255,-0.656129413015394
3256,-1.2938345866012735
3257,-1.3971622051654338
3258,-0.06167065100648143
3259,-0.8747439953148914
3260,-0.13696466906135538
3261,-2.089886473373263
3262,-2.9715045210350723
3263,-2.6042793871058953
3264,-1.599449231929785
3265,-2.5792405742168802
3266,-3.5404277283570478
3267,0.4459200190877013
3268,-0.9174753575765846
3269,-2.4381623058127673
3270,-0.10816711130260993
3271,-0.927537306256804
3272,-1.6894800989942185
3273,-2.0585029844439937
3274,-0.004191885636379649
3275,-0.7722820874004861
3276,-2.2036574835741165
3277,-2.5765239030981286
3278,-1.067954174370906
3279,-2.1832471974210828
3280,-0.5299960590058158
3281,-1.2357146821318123
3282,-0.495556306646105
3283,-0.30031197327256187
3284,-0.3391326099833825
3285,-0.015214716387539087
3286,-0.6754578878531277
3287,-1.2618538210174823
3288,-0.06167065100647515
3289,-1.994847315442967
3290,-1.3747374746139762
3291,-0.21729294135902455
3292,-2.6584392178926786
3293,1.5107649107368317
3294,-0.40910096336175567
3295,-1.284070108416348
3296,-0.13108833751885635
3297,-0.8904414691708492
3298,-0.49706854244851345
3299,-1.2476431059804194
3300,-0.539706689271017
3301,-1.7422222177681346
3302,-0.4200382866130571
3303,-3.168709412854819
3304,-0.8070047832849209
3305,-0.07317169587085397
3306,-0.6863936682948648
3307,-1.293355420856492
3308,-0.771691392945526
3309,-2.4396430270841782
3310,-1.5015566034720533
3311,-0.959183390269268
3312,-0.3616298502069153
3313,-1.8740088211239465
3314,0.22259115534986615
3315,-1.9562361362954634
3316,-2.373809506718301
3317,-1.6503775456809193
3318,-1.6828242468420673
3319,-1.1692123095927243
3320,-1.9297845787208918
3321,0.0831171464972873
3322,0.9762129039639207
3323,-2.442935016501913
3324,-1.0377211399096213
3325,-1.8651123971140007
3326,0.3635244791063858
3327,-1.0362567825690834
3328,-1.2675456891177626
3329,-2.6513967654153214
3330,-2.1060743517595335
3331,0.20061937702948793
3332,-0.7463768052197449
3333,-2.5091399411859077
3334,-1.9494647806395409
3335,-0.8252598854188562
3336,-1.4969674820552574
3337,-2.9559566842593554
3338,-1.9496743540730992
3339,-1.907422159247596
3340,-0.4077374693212269
3341,-0.2184229974932212
3342,-1.3386731403959775
3343,-2.8345914540079926
3344,-2.611612612248568
3345,-0.6817577046650579
3346,-0.6506194965807074
3347,0.5324722407343497
3348,-1.8168929504100848
3349,-0.2739026538712393
3350,-1.9242671092254753
3351,-0.6079405212632358
3352,-2.0183375250691933
3353,-2.151974155174359
3354,0.21758419872875234
3355,-1.8714421165813666
3356,-2.1506537613219523
3357,-0.16605699861177353
3358,-1.9302642639701006
3359,-0.2779747273979756
3360,-1.4335314414702212
3361,-1.0109834811967504
3362,-1.9010617808431411
3363,-1.0463988715668904
3364,0.4117214353834875
3365,-1.3957150934096134
3366,-3.3240940916696946
3367,-2.4474358873878224
3368,-1.061227278015545
3369,-0.9939526592142962
3370,-0.39750049470530363
3371,-2.1037075959123954
3372,0.9115465045875419
3373,-0.9416235016724694
3374,-1.3032119830006441
3375,-0.6057357818064806
3376,-1.416359741358304
3377,-0.5191735784313238
3378,0.04258260476181885
3379,-2.6314971255145023
3380,0.7911147680625508
3381,-1.5387899656310078
3382,0.3210348747860161
3383,-2.7727332689831794
3384,-0.07326106322439074
3385,-1.1129842133159917
3386,-3.7622481156668957
3387,-2.7897571280277678
3388,0.13671230076055702
3389,-2.358510980496766
3390,-1.589112365947428
3391,-0.14815740691917983
3392,-1.1657380294354078
3393,-2.4767181792247186
3394,-0.36430244265262646
3395,-0.9141817332186518
3396,-2.4283909591457404
3397,-3.4836302246751503
3398,-1.8882648855331658
3399,-2.231497675355676
3400,-2.2976947577047087
3401,-0.12569637161444713
3402,-2.649144867167836
3403,-1.957052759349456
3404,-1.5364550250801765
3405,-2.241369495644131
3406,-1.325694593560155
3407,0.13627314474475793
3408,-2.060437237986349
3409,-0.09057628221750301
3410,0.7936391705196326
3411,-1.732536870650136
3412,-0.9656239391414039
3413,-1.5610902854102082
3414,1.4969360332590185
3415,-2.320487870115212
3416,-1.5611764837220408
3417,-1.0035583459406134
3418,0.4450167363710386
3419,-1.9406186112224235
3420,-0.8785893237955995
3421,-0.27588210888579784
3422,-1.5165204750754657
3423,-1.3533552493663235
3424,1.0816817043754106
3425,0.61378336862452
3426,-1.8287643670343756
3427,0.4191967945173699
3428,0.9848342730414125
3429,-1.2582612856248703
3430,-0.44479854000703256
3431,-1.1517811286979274
3432,-0.5801425002922438
3433,-0.07900099713635578
3434,-1.4083167173489857
3435,-2.3296035530432664
3436,-2.8811582431287035
3437,-0.6856352463175799
3438,0.28743855724570117
3439,-1.3916484180082982
3440,-0.379228459903277
3441,-1.8835077309726944
3442,-3.7941364510057265
3443,-2.415788794199758
3444,-1.1500738710172966
3445,-0.8712156437079316
3446,-0.867392857102602
3447,-1.6672898969164087
3448,-0.9375594275865471
3449,-1.707472530421781
3450,-1.2746818965562785
3451,-1.922408510109834
3452,-0.7068840842489755
3453,-1.9039579597038638
3454,0.34867062725968845
3455,-0.83872392550834
3456,-0.22305672989059158
3457,-1.9264058122433
3458,-2.803306250681683
3459,-2.2808615345542798
3460,-3.716284882155587
3461,-0.581911824088173
3462,-2.055310734913446
3463,-0.34966076497395254
3464,-0.6929088673268347
3465,-0.2938963495053586
3466,-1.3743003584533673
3467,-1.2072614117950293
3468,-2.4720463747315504
3469,-1.496329412835273
3470,-0.9653559847905578
